SA1 (UR),"Oceania and Antarctica, nfd",New Zealand,Melanesia,Micronesia,Polynesia (excludes Hawaii),Antarctica,"North-West Europe, nfd","United Kingdom, Channel Islands and Isle of Man",Ireland,Western Europe,Northern Europe,"Southern and Eastern Europe, nfd",Southern Europe,South Eastern Europe,Eastern Europe,"North Africa and the Middle East, nfd",North Africa,Middle East,"South-East Asia, nfd",Mainland South-East Asia,Maritime South-East Asia,"North-East Asia, nfd",Chinese Asia (includes Mongolia),Japan and the Koreas,"Southern and Central Asia, nfd",Southern Asia,Central Asia,"Americas, nfd",Northern America,South America,Central America,Caribbean,"Sub-Saharan Africa, nfd",Central and West Africa,Southern and East Africa,Supplementary codes,Not stated,Total
20604150802,0,5,0,0,0,0,0,8,4,5,0,0,3,0,0,0,0,11,0,5,24,0,19,10,0,78,0,0,0,22,0,0,0,0,7,0,16,198
20604150803,0,14,0,0,0,0,0,30,6,8,0,0,7,7,6,0,0,20,0,10,33,0,44,19,0,26,0,0,9,6,3,0,0,0,11,3,37,292
20604150804,0,10,0,0,0,0,0,9,0,6,0,0,0,5,6,0,0,4,0,6,30,0,15,17,0,73,0,0,0,23,0,0,0,0,3,0,3,205
20604150805,0,25,3,0,0,0,0,16,0,0,0,0,4,4,4,0,0,11,0,15,40,0,68,19,0,50,0,0,5,24,0,0,0,0,8,0,12,313
20604150806,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,23,0,9,30,0,59,6,0,37,0,0,0,19,0,0,0,0,0,0,4,211
20604150807,0,10,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,6,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,13,57
20604150808,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,5,0,0,17,0,0,0,0,0,0,0,0,0,0,41
20604150809,0,9,0,0,3,0,0,18,0,11,0,0,7,24,7,0,6,4,0,16,48,0,36,19,0,39,3,0,0,30,3,0,0,0,5,0,9,290
20604150810,0,24,0,0,0,0,0,26,5,16,0,0,18,4,6,0,0,11,0,25,64,0,129,30,0,44,0,0,9,9,0,0,0,0,13,0,66,499
20604150811,0,3,0,0,0,0,0,9,0,10,0,0,9,3,3,0,0,13,0,21,51,0,74,16,0,83,0,0,0,24,0,0,0,0,9,0,18,354
20604150812,0,7,0,0,0,0,0,14,0,4,0,0,3,0,0,0,0,10,0,8,28,0,39,8,0,36,0,0,3,11,0,0,0,0,0,0,6,177
20604150813,0,20,0,0,0,0,0,19,5,11,0,0,0,7,4,0,0,18,0,18,30,0,45,23,0,46,0,0,3,15,0,0,0,0,8,0,25,307
20604150814,0,4,0,0,0,0,0,12,0,4,0,0,0,3,3,0,0,0,0,8,27,0,13,10,0,9,0,0,9,3,0,0,0,0,0,0,14,115
20604150815,0,17,0,0,0,0,0,17,0,5,0,0,9,4,0,0,0,14,0,21,27,0,31,15,0,75,0,0,0,37,0,0,0,0,7,0,21,296
20604150816,0,14,0,0,4,0,0,48,0,8,0,0,12,8,14,0,6,20,0,9,30,0,67,31,0,29,0,0,15,3,0,0,0,0,12,0,174,508
20604150901,0,16,0,0,0,0,0,17,0,5,0,0,8,0,0,0,0,15,0,19,79,0,61,18,0,135,4,0,9,36,0,0,0,0,4,0,22,457
20604150902,0,8,0,0,0,0,0,15,5,0,0,0,5,3,3,0,0,4,0,11,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,17,107
20604150903,0,21,0,0,0,0,0,13,5,6,0,0,13,9,9,0,5,19,0,30,111,0,256,35,0,52,10,0,9,59,0,0,0,0,16,0,18,700
20604150904,0,28,0,0,0,0,0,15,8,8,0,0,11,7,0,0,0,23,0,11,80,0,98,14,0,69,0,0,3,108,0,0,0,3,14,0,17,518
20604150905,0,5,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,5,0,3,49,0,26,16,0,68,0,0,0,18,0,0,0,0,6,4,12,236
20604150906,0,20,0,0,0,0,0,22,3,12,0,0,4,11,0,0,0,26,0,5,73,0,42,18,0,25,3,0,8,25,3,0,0,0,0,0,12,298
20604150907,0,5,0,0,0,0,0,11,0,6,0,0,6,3,0,0,3,4,0,13,17,0,23,4,0,19,0,0,0,20,0,0,0,0,0,0,44,181
20604150908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20604150909,0,8,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,9,0,14,0,0,8,0,0,4,4,0,0,0,0,0,0,5,75
20604150910,0,11,0,0,0,0,0,7,11,12,6,0,0,5,6,0,5,6,0,9,34,0,49,11,0,57,0,0,0,32,0,0,0,0,7,0,22,295
20604150911,0,6,0,0,0,0,0,24,4,9,0,0,5,3,3,0,0,8,0,5,32,0,21,7,0,25,0,0,6,17,3,0,0,0,0,0,12,193
20604150912,0,13,0,0,3,0,0,10,0,3,0,0,0,9,5,0,5,10,0,9,51,0,51,18,0,49,5,0,7,30,4,0,0,0,4,0,24,312
20604150913,0,8,0,0,0,0,0,18,3,3,0,0,6,7,3,0,0,29,0,13,72,0,60,33,0,116,0,0,9,42,0,0,0,0,12,0,24,466
20604150914,0,14,0,0,0,0,0,24,5,8,0,0,4,4,4,0,4,3,0,0,11,0,3,13,0,15,0,0,0,30,0,0,0,0,0,0,8,157
20604150915,0,4,0,0,0,0,0,18,4,3,4,0,5,6,9,0,8,36,0,21,89,0,103,19,0,133,4,0,14,66,4,0,0,0,10,0,40,601
20604150916,0,34,0,0,3,0,0,30,9,8,0,0,8,5,3,0,3,50,0,24,89,0,94,8,0,149,5,0,14,59,0,0,0,0,20,0,46,666
20604150917,0,17,0,0,3,0,0,16,0,11,0,0,10,4,8,0,0,10,0,5,49,0,48,15,0,29,0,0,6,13,3,0,0,0,0,0,20,268
20604150918,0,15,0,0,0,0,0,17,10,4,4,0,13,3,15,0,0,17,0,16,59,0,139,16,0,35,3,0,13,22,0,0,0,0,9,0,33,437
20604150919,0,8,0,0,0,0,0,19,0,14,0,0,8,7,4,0,0,6,0,12,41,0,53,10,0,40,0,0,0,24,3,0,0,0,9,0,46,320
20604150920,0,15,0,0,0,0,0,36,3,0,0,0,13,8,11,0,0,3,0,15,27,0,12,7,0,19,0,0,10,28,5,0,0,0,3,0,18,232
20604150921,0,18,0,0,0,0,0,10,0,10,0,0,6,0,5,0,0,16,0,11,47,0,45,14,0,66,3,0,0,45,0,0,0,0,10,0,16,314
20604150922,0,10,0,0,0,0,0,25,3,6,0,0,6,10,4,0,0,24,0,10,30,0,50,11,0,69,0,0,0,15,3,0,0,0,5,0,15,290
20604150923,0,14,0,0,0,0,0,13,0,6,0,0,6,0,3,0,0,6,0,10,48,0,73,14,0,89,4,0,4,36,0,0,0,0,3,0,15,348
20604150924,0,5,0,0,0,0,0,12,0,0,0,0,7,7,3,0,0,9,0,5,46,0,25,17,0,45,0,0,4,31,0,0,0,0,0,0,17,243
20604150925,0,23,0,0,5,0,0,22,0,6,0,0,8,6,0,0,0,15,0,24,69,0,54,19,0,96,0,0,3,66,4,0,0,0,8,0,64,489
20604150926,0,26,0,0,0,0,0,32,7,13,0,0,10,5,8,0,3,43,0,27,107,0,152,29,0,100,4,0,22,101,12,0,0,3,15,0,44,774
20604150927,0,8,0,0,4,0,0,33,0,9,0,0,11,9,3,0,0,16,0,17,46,0,77,17,0,65,0,0,13,20,5,0,0,0,5,0,24,382
20604150928,0,4,0,0,0,0,0,12,3,3,0,0,6,4,0,0,0,8,0,8,17,0,30,3,0,29,0,0,0,25,0,0,0,0,0,0,21,173
20604150929,0,12,0,0,0,0,0,19,4,10,0,0,4,5,9,0,5,16,0,9,57,0,38,18,0,60,0,0,9,39,0,0,0,0,11,0,62,382
20604150930,0,18,0,0,0,0,0,17,5,3,0,0,9,4,0,0,0,8,0,4,24,0,63,8,0,11,0,0,3,11,0,0,0,0,5,0,34,229
20604150931,0,7,0,0,0,0,0,13,0,6,0,0,8,5,4,0,3,13,0,13,52,0,37,23,0,98,0,0,13,35,4,0,0,0,4,0,9,344
20604150932,0,11,0,0,0,0,0,19,0,9,4,0,0,11,12,0,0,7,0,0,19,0,15,3,0,23,0,0,8,15,3,0,0,0,3,0,14,175
20604150933,0,19,0,0,0,0,0,22,3,7,0,0,3,7,0,0,0,3,0,7,29,0,17,9,0,10,0,0,3,9,0,0,0,0,0,0,28,198
20604151001,0,9,0,0,0,0,0,7,3,5,0,0,4,0,3,0,4,13,0,11,14,0,17,0,0,16,0,0,4,14,0,0,0,0,0,0,12,147
20604151002,0,9,0,0,0,0,0,29,0,12,0,0,12,3,7,0,0,0,0,14,26,0,12,0,0,12,0,0,12,6,5,0,0,3,6,3,20,196
20604151003,0,13,0,0,0,0,0,19,0,9,0,0,0,10,6,0,0,6,0,21,18,0,31,15,0,16,0,0,12,9,0,0,0,0,3,0,23,212
20604151004,0,8,0,0,0,0,0,5,0,0,0,0,3,0,9,0,3,5,0,18,43,0,24,22,0,103,0,0,0,38,0,0,0,3,5,0,14,285
20604151005,0,7,0,0,0,0,0,12,0,6,0,0,5,0,3,0,3,7,0,24,45,0,83,29,0,63,0,0,4,23,4,0,0,0,7,0,25,344
20604151006,0,6,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,18,35,0,48,33,0,98,0,0,5,20,0,0,0,0,11,5,23,321
20604151007,0,9,0,0,0,0,0,14,0,3,0,0,7,0,0,0,4,8,0,4,41,0,91,15,0,31,0,0,3,17,0,0,0,0,0,0,30,293
20604151008,0,21,0,0,0,0,0,30,0,16,0,0,12,10,17,0,0,4,0,17,45,0,110,24,0,38,0,0,22,21,0,3,0,0,10,0,70,480
20604151009,0,6,0,0,0,0,0,15,0,7,0,0,5,0,0,0,0,0,0,12,16,0,24,0,0,6,0,0,4,14,0,0,0,0,5,0,29,153
20604151010,0,6,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,5,36,0,102,11,0,20,0,0,0,23,0,0,0,0,0,0,16,240
20604151011,0,9,0,0,0,0,0,23,0,9,0,0,7,0,4,0,0,43,0,25,56,0,282,30,0,92,0,0,5,66,0,0,0,0,15,3,29,690
20604151012,0,14,0,0,0,0,0,11,5,13,0,0,9,8,3,0,7,4,0,9,24,0,14,0,0,7,0,0,3,3,0,0,0,0,8,0,17,159
20604151013,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,27
20604151014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20604151015,0,14,0,0,0,0,0,16,3,0,0,0,9,0,0,0,0,8,0,19,51,0,173,34,0,86,0,0,11,58,5,0,0,0,9,0,52,560
20604151016,0,11,0,0,0,0,0,7,3,4,0,0,4,0,0,0,0,8,0,15,53,0,62,17,0,48,0,0,5,36,0,0,0,0,3,0,4,294
20605112801,0,3,0,0,0,0,0,7,0,4,4,0,0,15,5,0,0,3,0,0,0,0,3,0,0,10,0,0,0,5,0,0,0,0,4,0,20,90
20605112802,0,12,0,0,0,0,0,23,3,5,0,0,3,17,0,0,0,0,0,0,3,0,0,0,0,5,0,0,7,6,0,0,0,0,0,0,4,83
20605112803,0,9,0,0,0,0,0,16,3,10,0,0,7,10,0,0,4,0,0,5,4,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,5,89
20605112804,0,16,0,0,0,0,0,35,3,10,4,0,3,18,0,0,0,0,0,3,3,0,0,5,0,3,0,0,12,5,0,0,0,0,4,0,9,143
20605112805,0,9,0,0,0,0,0,24,3,4,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,3,0,0,4,6,0,0,0,0,4,0,17,86
20605112807,0,9,0,0,0,0,0,35,0,4,0,0,3,25,5,0,0,0,0,5,0,0,0,0,0,9,0,0,4,4,0,0,0,0,4,0,11,129
20605112808,0,10,0,0,0,0,0,36,3,18,0,0,15,21,6,0,0,0,0,4,11,0,6,6,0,19,0,0,5,4,0,0,0,0,5,3,49,221
20605112809,0,9,0,0,0,0,0,29,7,12,3,0,4,20,0,0,0,5,0,5,6,0,0,0,0,9,0,0,13,3,0,0,0,0,3,0,16,132
20605112810,0,3,0,0,0,0,0,34,4,4,0,0,9,7,0,0,3,0,0,3,8,0,3,3,0,4,0,0,4,0,0,0,0,0,6,0,17,118
20605112811,0,9,0,0,0,0,0,26,0,8,0,0,0,15,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,80
20605112812,0,3,0,0,0,0,0,28,0,3,0,0,4,8,5,0,0,0,0,6,6,0,0,0,0,3,0,0,7,6,0,0,0,0,0,0,13,107
20605112813,0,4,5,0,0,0,0,36,4,5,0,0,11,24,5,0,0,0,0,0,4,0,0,0,0,9,0,0,9,0,0,0,0,0,4,0,7,132
20605112814,0,4,0,0,0,0,0,26,9,9,0,0,0,20,5,0,0,0,0,0,7,0,0,3,0,14,0,0,8,4,5,0,0,0,6,0,8,122
20605112815,0,10,0,0,0,0,0,17,3,11,6,0,0,10,0,0,0,0,0,0,0,0,0,4,0,6,3,0,9,0,0,0,0,0,0,0,14,98
20605112816,0,5,0,0,0,0,0,26,8,12,3,0,12,15,14,0,6,4,0,0,7,0,3,0,0,4,0,0,7,3,0,0,0,0,4,0,25,147
20605112817,0,8,0,0,0,0,0,19,0,7,0,0,0,26,0,0,0,3,0,10,0,0,0,0,0,29,0,0,3,14,0,0,0,0,7,0,23,153
20605112818,0,8,0,0,0,0,0,14,4,5,0,0,0,10,4,0,4,0,0,0,3,0,4,0,0,4,0,0,3,3,0,0,0,0,0,0,11,70
20605112819,0,12,0,0,0,0,0,35,10,4,3,0,6,12,0,0,0,0,0,0,7,0,4,4,0,11,0,0,14,3,0,0,0,0,6,0,14,138
20605112820,0,9,0,0,0,0,0,19,7,6,0,0,12,36,6,0,0,0,0,5,4,0,0,0,0,21,0,0,0,0,0,0,0,0,3,0,12,144
20605112821,0,4,0,0,0,0,0,23,3,9,0,0,4,6,4,0,0,0,0,0,5,0,0,0,0,5,0,0,8,3,0,0,0,0,8,0,10,100
20605112822,0,14,0,0,0,0,0,17,0,5,0,0,9,16,0,0,0,5,0,3,6,0,0,0,0,5,0,0,12,3,0,5,0,0,5,0,3,104
20605112823,0,8,0,0,0,0,0,15,4,9,0,0,7,13,3,0,0,0,0,3,4,0,5,5,0,7,0,0,3,5,0,0,0,0,3,3,12,117
20605112824,0,12,0,0,0,0,0,23,0,9,0,0,7,15,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,7,86
20605112825,0,3,0,0,0,0,0,26,0,13,5,0,4,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,4,0,12,102
20605112826,0,8,0,0,0,0,0,27,0,4,3,0,8,15,6,0,4,0,0,3,5,0,0,0,0,4,0,0,5,9,0,0,0,0,3,0,9,119
20605112828,0,26,0,0,0,0,0,42,3,14,0,0,8,11,13,0,0,16,0,12,43,0,47,12,0,30,0,0,14,20,4,0,0,0,6,0,95,423
20605112830,0,17,0,0,0,0,0,24,11,12,0,0,3,4,10,0,3,9,0,23,53,0,59,10,0,68,0,0,3,47,0,0,0,0,9,0,21,387
20605112832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20605112833,0,5,0,0,0,0,0,24,14,3,5,0,6,4,12,0,5,7,0,4,46,0,27,8,0,22,6,0,6,12,0,0,0,0,3,0,79,317
20605112834,0,20,0,0,0,0,0,25,6,8,0,0,13,3,10,0,0,12,0,5,34,0,56,4,0,41,0,0,7,18,6,0,0,0,11,0,15,291
20605112835,0,11,0,0,0,0,0,25,0,14,3,0,6,5,9,0,0,14,0,8,34,0,28,3,0,37,0,0,5,20,0,0,0,0,8,3,46,276
20605112836,0,10,0,0,0,0,0,12,6,5,0,0,0,0,0,0,0,3,0,14,19,0,70,5,0,14,0,0,3,12,0,0,0,0,8,0,26,217
20605112837,0,17,0,0,0,0,0,16,24,4,0,0,6,0,0,0,0,15,0,7,20,0,30,10,0,24,0,0,0,29,0,0,0,5,4,0,23,241
20605112838,0,4,0,0,0,0,0,22,3,3,0,0,9,8,5,0,0,14,0,4,24,0,54,11,0,13,0,0,0,32,0,0,0,0,3,0,19,248
20605112839,0,0,0,0,0,0,0,13,7,7,0,0,6,0,5,0,5,5,0,0,14,0,11,5,0,6,0,0,3,0,3,0,0,0,4,0,3,118
20605112840,0,7,0,0,0,0,0,18,7,6,5,0,0,3,7,0,0,9,0,0,13,0,22,0,0,22,0,0,4,7,3,0,0,0,10,0,18,180
20605112841,0,4,0,0,0,0,0,12,0,0,0,0,5,4,0,0,0,5,0,0,9,0,15,0,0,8,0,0,4,8,5,0,0,0,7,0,16,97
20605112842,0,16,0,0,0,0,0,19,0,7,3,0,11,11,3,0,0,17,0,6,31,0,30,0,0,23,0,0,0,18,0,0,0,0,3,0,13,225
20605112843,0,15,0,0,0,0,0,26,3,0,0,0,5,11,0,0,4,13,0,0,17,0,15,5,0,14,0,0,7,14,0,0,0,0,7,0,0,162
20605112901,0,5,0,0,0,0,0,21,3,13,0,0,14,6,7,0,0,5,0,4,3,0,7,0,0,5,0,0,6,13,0,0,0,0,9,0,21,142
20605112902,0,7,0,0,0,0,0,35,6,5,0,0,11,3,10,0,0,3,0,8,3,0,3,0,0,10,0,0,12,14,0,0,0,0,7,0,22,165
20605112903,0,6,0,0,0,0,0,23,7,6,0,0,7,10,4,0,0,5,0,7,6,0,0,0,0,6,0,0,15,10,0,0,0,0,0,0,15,132
20605112904,0,11,0,0,0,0,0,16,4,14,0,0,6,5,7,0,0,4,0,0,7,0,5,0,0,4,0,0,11,11,0,0,0,0,5,0,30,150
20605112905,0,12,0,0,0,0,0,45,3,6,0,0,11,10,12,0,0,9,0,0,7,0,0,0,0,6,0,0,12,8,0,0,0,0,10,0,31,198
20605112906,0,18,0,0,0,0,0,24,8,8,0,0,0,4,9,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,0,0,0,0,3,0,27,110
20605112907,0,22,0,0,0,0,0,45,4,15,7,0,8,11,6,0,6,7,0,0,0,0,3,0,0,0,0,0,16,12,0,0,0,0,6,0,36,218
20605112908,0,26,0,0,0,0,0,39,3,12,0,0,0,3,16,0,0,5,0,3,7,0,0,0,0,6,0,0,16,3,0,0,0,0,5,3,37,179
20605112909,0,12,0,0,0,0,0,27,9,12,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,5,7,0,0,0,0,6,0,18,126
20605112910,0,14,0,0,0,0,0,32,6,3,0,0,6,4,11,0,0,5,0,0,4,0,3,0,0,0,0,0,4,18,0,0,0,0,10,4,14,136
20605112911,0,7,0,0,0,0,0,20,8,0,0,0,4,7,4,0,0,3,0,3,3,0,3,0,0,15,0,0,3,0,0,0,0,0,4,0,22,105
20605112912,0,5,0,0,0,0,0,14,0,6,0,0,4,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,6,0,0,0,0,3,0,15,77
20605112913,0,12,0,0,0,0,0,22,9,8,0,0,4,3,5,0,0,4,0,3,6,0,5,3,0,10,0,0,4,10,0,3,0,0,10,0,24,142
20605112914,0,11,0,0,0,0,0,22,9,4,0,0,4,12,7,0,0,0,0,3,6,0,3,0,0,5,3,0,4,0,0,0,0,0,6,0,4,101
20605112915,0,7,0,0,0,0,0,17,3,7,0,0,4,4,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,76
20605112916,0,7,0,0,0,0,0,23,15,18,0,0,3,4,3,0,0,6,0,4,4,0,9,4,0,9,0,0,13,3,0,0,0,0,6,0,17,139
20605112917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20605112918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20605112919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20605112920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20605112921,0,5,0,0,0,0,0,16,0,9,0,0,7,8,6,0,0,4,0,0,0,0,0,0,0,11,0,0,10,9,0,0,0,0,4,0,33,141
20605112922,0,14,0,0,0,0,0,34,4,14,6,0,3,6,7,0,0,5,0,0,9,0,16,5,0,24,0,0,20,24,0,0,0,0,10,0,19,205
20605112923,0,4,0,0,0,0,0,16,9,8,4,0,0,3,10,0,0,0,0,6,12,0,9,5,0,4,0,0,9,12,4,0,0,3,6,4,91,222
20605112924,0,9,0,0,0,0,0,25,0,5,0,0,3,7,3,0,0,0,0,0,3,0,4,7,0,6,0,0,10,3,0,0,0,0,0,0,16,111
20605112925,0,15,0,0,0,0,0,36,4,12,0,0,3,5,7,0,0,9,0,4,5,0,0,0,0,9,0,0,4,10,0,0,0,0,0,0,23,153
20605112926,0,18,0,0,0,0,0,26,8,8,3,0,3,5,9,0,0,3,0,0,14,0,0,0,0,5,0,0,16,7,0,0,0,0,3,0,19,152
20605112927,0,11,0,0,0,0,0,24,0,3,0,0,3,0,10,0,0,0,0,0,4,0,0,0,0,6,0,0,5,4,0,0,0,0,0,0,22,102
20605112928,0,3,0,0,0,0,0,20,0,4,0,0,4,0,8,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,4,0,0,0,8,0,15,91
20605112929,0,3,0,0,0,0,0,18,3,7,5,0,0,8,6,0,0,4,0,0,3,0,3,4,0,0,0,0,3,6,0,0,0,0,0,0,6,90
20605112930,0,4,0,0,0,0,0,22,11,4,0,0,4,4,11,0,0,3,0,0,0,0,0,3,0,5,0,0,5,3,0,0,0,0,4,0,45,138
20605112931,0,12,0,0,4,0,0,46,19,12,0,0,9,5,20,0,0,3,0,4,12,0,0,0,0,12,0,0,13,8,0,0,0,0,4,0,25,197
20605112932,0,11,0,0,0,0,0,27,12,3,5,0,0,3,8,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,0,0,0,0,9,0,38,142
20605112933,0,12,0,0,0,0,0,20,0,3,3,0,6,10,9,0,0,9,0,0,5,0,4,0,0,6,0,0,11,9,0,0,0,0,9,4,10,128
20605112934,0,4,0,0,0,0,0,21,0,6,0,0,8,9,4,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,8,0,26,123
20605112935,0,8,0,0,0,0,0,27,0,16,0,0,5,6,3,0,0,3,0,4,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,20,119
20605112936,0,11,0,0,0,0,0,30,6,17,0,0,3,0,9,0,0,4,0,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,34,144
20605112937,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,9,47
20605112938,0,3,0,0,0,0,0,19,3,7,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,5,4,0,0,0,3,0,11,70
20605112939,0,12,0,0,0,0,0,35,0,6,0,0,4,8,4,0,0,0,0,4,5,0,6,0,0,6,0,0,0,0,0,0,0,0,9,0,27,129
20605112940,0,11,0,0,0,0,0,22,9,5,0,0,4,3,6,0,4,0,0,0,0,0,0,3,0,4,0,0,4,3,0,0,0,0,0,0,13,93
20605113001,0,23,0,0,4,0,0,39,0,12,0,0,10,26,12,0,0,8,0,0,9,0,7,4,0,16,0,0,6,12,0,0,0,0,9,0,47,240
20605113002,0,14,0,0,0,0,0,32,9,5,0,0,9,34,11,0,4,5,0,9,16,0,6,0,0,3,0,0,10,8,0,0,0,0,13,0,33,217
20605113003,0,21,0,0,0,0,0,34,0,4,0,0,6,26,4,0,0,0,0,0,6,0,5,0,0,12,0,0,15,5,0,0,0,0,4,0,22,162
20605113004,0,9,0,0,0,0,0,15,4,9,0,0,7,16,8,0,3,4,0,10,13,0,9,0,0,0,0,0,4,3,0,0,0,0,3,5,22,144
20605113005,0,4,0,0,0,0,0,19,8,4,0,0,0,6,5,0,4,0,0,4,6,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,27,100
20605113006,0,5,0,0,0,0,0,26,0,10,0,0,5,26,3,0,0,0,0,3,7,0,6,0,0,11,0,0,10,8,0,0,0,0,8,0,11,124
20605113007,0,7,0,0,0,0,0,47,0,9,0,0,5,19,6,0,0,0,0,4,3,0,4,0,0,0,0,0,6,3,0,0,0,0,0,0,21,136
20605113008,0,5,0,0,0,0,0,14,3,13,0,0,9,15,0,0,0,0,0,0,4,0,4,0,0,6,0,0,5,4,0,0,0,0,0,0,14,96
20605113009,0,12,0,0,0,0,0,8,3,7,0,0,5,19,4,0,0,0,0,4,7,0,0,0,0,7,3,0,9,3,0,0,0,0,3,3,21,108
20605113010,0,15,0,0,0,0,0,42,7,16,3,0,12,15,7,0,0,5,0,4,8,0,4,0,0,4,0,0,0,0,0,4,0,0,5,0,14,175
20605113011,0,11,0,0,3,0,0,21,3,13,0,0,12,14,0,0,0,10,0,15,7,0,15,0,0,0,3,0,3,8,0,0,0,0,3,4,51,211
20605113012,0,13,0,0,5,0,0,20,4,0,0,0,4,7,4,0,0,3,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,11,94
20605113013,0,0,0,0,0,0,0,15,0,6,0,0,0,23,11,0,0,0,0,4,3,0,3,0,0,7,4,0,0,0,0,0,0,0,15,3,16,121
20605113014,0,6,0,0,0,0,0,11,5,11,0,0,7,14,0,0,0,3,0,13,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,13,94
20605113015,0,5,0,0,0,0,0,10,0,0,0,0,0,11,7,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,67
20605113016,0,17,0,0,0,0,0,33,8,4,0,0,10,9,11,0,3,8,0,0,8,0,5,3,0,9,0,0,10,12,0,0,0,0,12,0,46,208
20605113017,0,15,0,0,0,0,0,37,11,15,0,0,5,4,12,0,4,14,0,7,19,0,0,0,0,11,0,0,13,17,0,0,0,0,4,0,32,230
20605113019,0,17,0,0,0,0,0,21,0,8,0,0,5,9,8,0,0,4,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,4,0,20,111
20605113020,0,14,0,0,0,0,0,24,10,11,3,0,10,38,0,0,4,4,0,5,3,0,10,10,0,4,0,0,9,4,0,0,0,0,8,0,25,195
20605113021,0,3,0,0,0,0,0,18,0,3,0,0,0,20,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,69
20605113022,0,16,0,0,0,0,0,33,12,15,0,0,6,17,9,0,4,8,0,0,5,0,3,0,0,11,0,0,13,12,0,0,0,0,4,0,48,215
20605113023,0,0,0,0,0,0,0,19,0,0,0,0,4,22,0,0,0,5,0,5,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,16,80
20605113024,0,11,0,0,0,0,0,34,5,3,0,0,6,37,4,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,146
20605113025,0,20,0,0,0,0,0,46,4,6,0,0,5,7,15,0,0,0,0,4,7,0,0,0,0,7,0,0,10,3,3,0,0,0,5,0,27,180
20605113026,0,10,0,0,0,0,0,41,5,14,0,0,8,8,8,0,8,11,0,6,10,0,8,3,0,3,0,0,5,10,0,0,0,0,10,0,33,199
